Label,DC12vDC10,DC12vDC20,DC13vDC10,DC13vDC30,DC14vDC10,DC14vDC40,DC15vDC10,DC15vDC50,DC16vDC10,DC16vDC60,DC17vDC10,DC17vDC70,DC18vDC10,DC18vDC80,DC23vDC20,DC23vDC30,DC24vDC20,DC24vDC40,DC25vDC20,DC25vDC50,DC26vDC20,DC26vDC60,DC27vDC20,DC27vDC70,DC28vDC20,DC28vDC80,DC34vDC30,DC34vDC40,DC35vDC30,DC35vDC50,DC36vDC30,DC36vDC60,DC37vDC30,DC37vDC70,DC38vDC30,DC38vDC80,DC45vDC40,DC45vDC50,DC46vDC40,DC46vDC60,DC47vDC40,DC47vDC70,DC48vDC40,DC48vDC80,DC56vDC50,DC56vDC60,DC57vDC50,DC57vDC70,DC58vDC50,DC58vDC80,DC67vDC60,DC67vDC70,DC68vDC60,DC68vDC80,DC78vDC70,DC78vDC80
PTHR11835,4.36505726692995e-05,0.936379100315593,9.46214389697254e-07,0.941194155381284,0.415651982374136,0.163038865616607,0.490199501676392,0.847152426491206,0.000745012803769379,0.625043197493809,0.998679406703835,0.0140174278770318,0.01821598729929,0.829125123929883,0.996895775679135,0.530221081153752,0.495464352878867,0.321449822705322,0.685728020322445,5.92220503880849e-10,1,0.986304026555725,1,1,1,0.68385918926157,1,1,0.000375934437555952,1.00341718858206e-25,1,0.000978396658520377,0.991435228072214,0.138082702300617,1,0.645814236466435,1.62025005002748e-06,0.00213187307555823,0.88650136499003,0.0996202275120716,0.401993571003654,0.878969798594173,0.855285964505233,0.0718742250985778,2.1228727176228e-22,3.67506453481577e-14,0.140593514526007,6.08498190432227e-12,1.4015336140371e-15,0.399484208794617,0.00703461553231946,7.73048749329228e-06,0.667625250517204,0.71976104023555,0.769035438026542,0.788876941317822
PTHR30615,0.010352472380626,0.990207257709275,0.998933346943193,1,0.145811244725921,0.279188456193124,0.982410358434356,0.730854066434068,0.177034426758622,1,0.998679406703835,0.827785070557272,0.415482977821868,0.469355876715926,0.996895775679135,0.556244530427572,0.972898368664334,0.986023488245877,0.950316775023626,8.34531715542863e-08,1,0.279425930914058,0.974244051151313,1,1,0.878063657072817,1,0.725810273458314,0.00559564826885369,0.251513954080258,1,0.282958522317714,1,0.0038736107897311,1,0.421197207318813,0.240333284259669,0.917498911161303,0.731628170430388,0.961246283832154,0.984301233346982,0.637262589436912,0.994342636855404,0.867315534092518,0.0407740930251987,0.0407767082900509,0.407771328288325,0.466154186125148,0.292256973170121,0.7592689089206,0.269480025135188,0.265087723553569,0.565162179861634,0.500166912478615,0.925959195377886,0.92499041445266
PTHR10150,0.913130217373348,0.694951136791447,0.608303498659267,0.026399453506256,0.193372561077964,0.0729746760131071,0.970547848080746,0.429901651577487,0.243833083190333,0.846416820423638,0.998679406703835,0.794111330611443,0.00124850309451387,0.089088073762316,0.996895775679135,0.701230814380675,0.957352130617471,0.185508615050042,0.905606473738816,0.000267184424507953,1,0.987820399045567,0.982467278658498,1,1,0.100285894961798,1,0.926576937259936,1,0.0733875967426019,0.485207862373962,0.672106929768411,0.431563652200389,0.0060826150601545,1,0.367239082324192,0.00119690004021291,0.850975400091867,0.526199473577309,0.707381618870719,0.754478288863916,0.735849984978646,0.285872293538624,0.000319450302432462,0.0016832023176071,0.278064171303637,0.923370541579702,0.802524833697388,0.00650089647140797,0.837682613833132,0.000449813278284766,0.870701613062446,0.00639387645803286,0.3063624880766,0.997371516146592,0.942905074571206
PTHR22939,2.29677033145371e-08,0.725130499348497,9.35907910651205e-08,1,0.0113087978110509,0.568005766443212,0.888381086282388,0.607715162557062,0.0096752601825465,0.894220124683705,0.998679406703835,0.895071277310617,5.79437709779133e-08,0.274352386168746,0.763831947519941,0.975209402421736,0.662985544940808,0.715552122593723,0.845890773331877,0.116367823095429,1,0.986304026555725,0.974244051151313,1,1,0.577700526944104,1,0.69098580533726,0.657456622565593,0.00634369739879279,1,0.563120239678485,1,1.15696660905064e-09,1,0.159330227708166,3.29901799275897e-15,0.270711482672847,0.787656555027448,0.937071576749515,0.216691382424186,0.940845829756056,0.855285964505233,0.0352541243864457,6.36696556258025e-06,0.00317230106204399,0.437528600701266,0.13059031768918,4.26308450359112e-06,0.227754962553355,0.435501879587151,0.496370843503771,0.340073318041306,0.0798365280658754,0.997371516146592,0.228648590620841
PTHR10997,0.435745647317856,0.990207257709275,0.0880066059909697,1,0.763808661361027,0.936833673612318,0.98919657412914,0.607715162557062,0.945264740274971,1,0.998679406703835,0.969122015609891,0.315963002501766,0.151907742260512,0.996895775679135,0.94185915998506,0.879104415174484,0.633436282878583,0.866334216914777,0.46778703888375,1,0.986304026555725,0.974244051151313,1,1,0.875781866913835,1,0.824519402179074,0.952570134444013,0.560544663326606,1,3.34435233328329e-05,1,0.000125653607645814,1,1,6.90816166790855e-09,0.490619300612454,0.504239516366743,0.937071576749515,0.0809768672780464,0.908648447040833,0.934308299798226,0.888752244606369,0.583646806303188,3.91252417890951e-09,0.808076074442574,0.155042966030668,0.413780914295471,0.0751693649196324,0.105327752887114,0.828152139812568,0.769879531111696,0.802238246913521,0.997371516146592,0.690571220465482
PTHR13226,0.000639732068735528,0.998696127604156,0.0147433370012288,1,0.948475468273666,0.225911255443133,0.982410358434356,0.047965742916015,0.204445037358464,0.638401866575745,0.998679406703835,0.536178444975954,0.192715556589804,0.200557473791016,0.996895775679135,0.92874577927846,0.932406941533224,0.236731493709681,0.980082769831981,0.488793413311962,1,0.473898800188758,0.974244051151313,1,1,0.422084033049024,1,0.678525068451956,0.149478983380613,3.81418104392766e-06,1,0.0141456227301169,1,0.108547607578428,1,0.623306611561127,1.13776878550917e-05,0.492079350199252,0.947308957646894,0.940441644656973,0.39586013062303,0.173224273604481,0.855285964505233,0.00915072181598916,3.33115650309171e-06,1.63114498703471e-05,0.830046417941768,0.265543183930317,0.717278867798093,0.524409531743649,0.145854668427715,0.812160464674165,0.0901164488954337,0.91039769655897,0.997371516146592,0.753118436504416
PTHR16266,0.690344239290134,0.985452888649359,0.845114732749034,1,0.171979125309447,1,0.970547848080746,0.825180443683007,0.81449507560629,0.704917114472472,0.998825953039219,0.975464318788514,0.00231371669373586,0.573966107551077,0.996895775679135,0.940750175057495,0.886809946059626,0.367757185672576,0.975204946476362,0.235416284264125,1,0.986304026555725,0.974244051151313,1,1,0.576311488304904,1,1,0.786191169547384,0.300020706112201,1,0.0473641997337602,1,0.00248041758133578,1,0.95567611010683,0.00252220421073233,0.0298864055435261,0.754702887173082,0.724932367163449,0.0059595426057791,0.490222093097248,0.986383364319209,0.39111286512335,0.917335121592045,0.000159121041164582,1,0.335736571149759,0.0158388556590717,0.616822745734835,0.963814630035978,0.0391680764854302,0.367728226854857,0.427830351066781,0.378090999061587,0.953750343378109
PTHR21597,0.00141858042980545,0.998696127604156,0.00352876725778789,1,0.131086533545236,0.560667375430065,0.982410358434356,0.655270899745035,0.0394176009265952,0.880679246470631,0.998679406703835,0.983806400507767,5.21354028272061e-07,0.384142070188379,0.996895775679135,0.804943298367463,0.981589681372091,0.534539159259498,0.851450310102858,0.0266341891878391,1,0.972597222706494,0.974244051151313,1,1,0.643718453680171,1,0.748909599873335,0.541982742960393,0.0153014380158692,1,0.0225613045606711,1,0.0388868215400197,1,0.813762183160601,0.0684370489776575,0.697427619873136,0.999886276712927,0.999091867811131,0.875198259333475,0.501054586781932,0.855285964505233,0.390005214847371,0.526459219430362,2.59037986785463e-05,0.928779906029637,0.413671303834784,0.033722768008874,0.592328366234783,0.0359330000002369,0.736800865243038,0.150162575036386,0.909412523781914,0.997371516146592,0.890162446087795
PTHR13887,2.2804769135998e-05,0.889299819357757,0.120411726339908,1,0.120110180215248,0.605512924073015,0.959307701859056,0.178911948101359,0.223106744304492,0.992058959494215,0.74528760392105,0.0698985602659834,0.461317914351356,1,0.996895775679135,0.0482579813939969,0.892013741458361,0.520334346255977,0.952416183419695,2.88209180196779e-11,1,0.986304026555725,0.974244051151313,0.494162791941018,1,0.84861885068654,0.67823746546834,0.576717905458033,0.091418317229341,0.000188573367006606,1,0.00369088686647969,1,6.61508462174431e-05,1,0.63406054879863,1.01817993369716e-08,0.292930873942395,0.646515642645352,0.858051988870362,0.3106953459313,1.52160196592538e-07,0.855285964505233,0.580387757028492,5.63505971840349e-11,2.13913811973993e-07,0.808297722690338,6.69803681232551e-07,5.01028766185355e-10,0.00240644822141139,0.596261020575759,0.16730254323297,0.489159981003096,0.0177295103777332,0.905305658979911,0.628561528486442
PTHR22932,0.00385473281765435,0.970493305926407,0.4592329115475,0.67222819494858,0.290051238862059,0.00168093523623305,0.98919657412914,0.741465184044897,0.193656465282001,0.880679246470631,0.998679406703835,0.969122015609891,0.999804714635073,0.251902293763069,0.996895775679135,0.526929688427373,0.95426305425568,0.00315463681203552,0.324649520012184,1.69437052225423e-05,1,0.986304026555725,0.974244051151313,1,1,0.968093111676738,0.995141627261161,0.891690076023527,0.975731929324859,0.261707179220275,1,0.000728392479251739,1,0.00382768346760903,1,0.722631554344448,4.28288904453963e-10,0.975426029069777,0.878460240862601,0.703048027745025,1,0.127409889053914,0.855285964505233,0.000959515806673899,0.970980777795188,0.00743551589443812,0.376567352622264,0.0106789369948114,0.0946472135077849,0.556343346708411,0.183741390585629,0.537463832898946,0.298026530883941,0.218508050773583,0.340006238823484,0.890162446087795
PTHR21228,0.0119612317386325,0.944049508768103,0.545179613644511,1,0.879305032186554,0.298018907160218,0.982410358434356,0.67537588791581,0.652031528129534,1,0.998679406703835,0.677746840376311,0.900132114372717,0.715859833762041,0.996895775679135,0.975209402421736,0.957352130617471,0.614713684184429,0.950316775023626,0.924778033384568,1,0.986304026555725,0.997921317603242,1,1,0.898218543525292,1,1,1,0.0153014380158692,1,6.24788076633533e-12,1,0.00285614791218341,0.934900153591151,0.970411212978977,1.02751994378329e-13,0.857020441016996,0.911862217275145,0.895359475749202,0.890755192970576,0.991810930362028,0.855285964505233,0.463705886523303,0.722919365334759,7.69907604959473e-32,0.999657520785786,0.0184349270429403,0.235382465066451,0.592328366234783,0.15396635184149,0.812160464674165,0.355747654369713,0.584834296517989,0.876788031518135,0.97141379761439
PTHR31423,0.00042114603102568,0.990207257709275,0.0204939019031647,0.614205092031402,0.273420811540104,1,0.970547848080746,0.943844555622698,0.0536149361223905,0.634706147526425,0.998679406703835,0.184981368503537,6.91691849712039e-10,0.861747596025236,0.996895775679135,0.341987594809258,0.957352130617471,0.549706333621553,0.995626644731958,0.223467467450633,1,0.99037833326847,0.974244051151313,1,1,0.898218543525292,1,0.844753965403896,0.230732463999904,0.000178566479889494,0.569755203154393,9.73084076290702e-06,1,0.00503656520663909,1,0.84120655288378,0.00550659845178743,0.0337047464234715,0.768720854985908,0.999091867811131,0.90405273824384,0.00213955968079785,0.855285964505233,0.123418476956697,1.38355155759422e-05,6.15559735577862e-14,0.945101940751733,0.00717058791007064,0.0413767496526,0.186072748391078,0.0562303342881323,0.0492424510463103,0.820605190752769,0.0268269295882694,0.9078729103793,0.92499041445266
PTHR12233,0.000287100074638957,1,0.954437525668158,1,0.290724581712546,0.607248110001284,0.959307701859056,0.626603684273121,0.171579022708531,0.993440726987037,0.998679406703835,0.98749022430567,0.0841443328188131,0.79585607907794,0.996895775679135,0.893667325672614,0.957352130617471,0.667882440691942,0.946777674158432,4.90237670413791e-13,1,0.929525535707351,0.982467278658498,1,1,0.747273074452381,0.8339085466248,0.993701817259896,0.785783009870042,0.21095645114458,1,0.00115022268860121,1,0.653967099587312,1,0.616702136122495,0.000546684610177235,0.872706763969275,0.731628170430388,0.436175480698383,0.134698232491081,0.803960338346362,1,0.0719814830294913,0.852316704270604,0.0320174143798189,0.928779906029637,0.0184349270429403,0.00398747447586571,0.00843703797080989,0.0431625413567363,0.142347756942925,0.104444351381399,0.809099701236966,0.997371516146592,0.427042075219366
PTHR22936,0.616016267557512,0.417468431503602,0.51619388748119,1,0.407398730877013,0.0851184090451254,0.959307701859056,1.25473955544716e-09,0.884999919512099,0.379232241721238,0.998679406703835,0.988048658863167,0.000149861922661327,1,0.996895775679135,0.0113073147890739,0.662985544940808,0.53897210146672,0.248464220528408,5.02721265323494e-07,1,0.986304026555725,0.919332395725452,1,1,0.975751089108788,1,0.926576937259936,0.000391668473880822,3.45750976047449e-23,1,0.0860499226523694,0.966554303058557,0.000117980592455808,1,0.690317960556584,1.00149243956136e-12,0.000171834706520808,0.994479013704985,0.51733245532782,0.982920504883705,0.31662159610709,0.855285964505233,0.389689263715695,3.60600233550205e-20,1.18928673889842e-09,0.928779906029637,1.78933775546061e-09,0.00418469025609493,1,0.731116204174602,0.989241288741693,0.169124793236712,0.445201695499348,0.997371516146592,0.76468113032355
PTHR31350,0.926327491147988,0.995917180347111,0.540001311398343,1,0.761430559688976,0.875436376484388,0.939285452035243,0.97658708960086,0.891790700829741,1,0.998679406703835,0.658634928881114,0.0154521748499962,0.224686408837442,0.996895775679135,0.961195796191897,0.981087876050406,0.742770797555277,0.852942447549167,3.69767101973816e-05,1,0.986304026555725,0.993034957417122,1,1,0.354609916816488,0.995141627261161,0.674272316286234,0.784228479470009,0.118974744516251,1,0.0316288969904706,1,3.04400449331861e-05,1,0.315020157686386,0.00146470634934835,0.877656109449184,0.999886276712927,0.82674166711392,0.574974851332155,0.476866296818526,0.897327891721913,0.187136558792935,0.230221569292689,4.34071066476567e-05,0.0727165302997535,0.00358035960430291,0.149629599023022,0.024892671817206,0.0626084895201901,0.733406967892514,0.674980951936859,0.00922502400091273,0.914152671134209,0.666573387363875
PTHR11758,0.280993883485109,0.889299819357757,0.00255464188226194,1.37104303835248e-17,0.172595074611035,0.484778773327187,0.982410358434356,0.264898283478067,0.639034064973513,0.880679246470631,0.998679406703835,0.00911288180314719,5.65442566328097e-12,1.27946201633897e-19,0.996895775679135,1.59266590247063e-09,0.800471742463723,0.731616831558646,0.531398338343641,0.000629310280799317,1,0.972597222706494,1,1,1,0.50455053252447,3.12583929033656e-18,1,1.74488047213593e-13,0.000355804249694476,4.12606608382932e-14,0.000597886150548398,0.949623511926877,0.00180470429636916,1,1,0.00424963395640228,0.479571563947743,0.923106614374091,0.594962616498367,0.382135961940035,0.417190540083884,0.855285964505233,0.859659902771781,5.17321598009807e-09,3.45225764507342e-29,0.0318401691897062,7.02594227764888e-18,0.0179540315119127,0.0014330118776329,0.514122321185849,7.22908139130771e-11,0.649043089691802,0.513110773185469,0.472252807787651,0.988415508582438
PTHR11614,0.58780556681559,0.990207257709275,0.0853292463307666,1,0.585009780433394,0.387295378678195,0.993778830988706,0.852572868397232,0.346309248736796,0.838227463523052,0.998679406703835,0.631353992202035,0.0108085345755872,1,0.215414187801892,0.92874577927846,0.897636634393405,0.696786195268599,0.845890773331877,1.00439419592535e-07,1,1,0.996340003537317,1,1,0.839501558798774,1,1,0.155587873758975,1.0428341438007e-14,1,9.48492832914979e-06,0.997952435630669,0.000302939076820261,1,0.56451364649583,1.42500175669821e-17,0.700939922819289,0.882909422818747,0.884714743430821,0.3106953459313,0.81101317423263,0.855285964505233,0.872023677969028,1.53241364076772e-18,2.26774190706345e-10,0.0727165302997535,0.000127321765481571,6.42526819537785e-07,0.669654598552981,2.4218087842217e-09,0.204111893756735,0.0480524311033822,0.421160596998586,0.876788031518135,0.960182822517227
PTHR23333,0.0261952323598498,0.889299819357757,0.484003579976153,1,0.934715645308678,0.377125438558312,0.98919657412914,0.554457426824194,0.98781067802739,0.934817519340811,0.998679406703835,0.643622950515875,0.566498420245599,0.382329749098907,0.928130116634465,0.0368106316165975,0.404643173583961,0.0904334782876236,0.468130004905181,0.849855284913813,0.877581823426575,0.986304026555725,0.941199783539882,1,1,0.646523563592374,1,1,0.0671690385035304,0.382108145309779,1,0.00126173488334251,1,0.00236112038092834,1,1,6.28187935986818e-10,0.567212911400421,0.672311412781936,0.927373691490173,0.461110950895962,3.35504129276492e-05,0.855285964505233,0.251229083428994,0.132892087287449,3.32383810942706e-05,0.631724289736065,5.15013299125963e-08,0.000214082757326668,0.293351985029037,0.000256978326998855,0.92599283163426,0.396338424939208,0.228176682945223,0.867743866843987,0.988415508582438
PTHR11203,0.142736631984111,0.990207257709275,0.648411691843187,1,0.415651982374136,0.935748641816334,0.982410358434356,0.339137147016344,0.353283575549231,0.90006870931879,0.998679406703835,0.983806400507767,0.00139136122198041,0.332934787187606,0.996895775679135,0.832109045758081,0.957352130617471,0.404376304941105,0.905606473738816,0.221127339749427,1,0.986304026555725,0.996340003537317,1,1,0.630586671260481,1,0.86155004636168,0.557657382458428,0.000143195708915742,1,0.013124452703049,1,0.818459051425847,1,0.893256375204794,1.22282649579385e-12,0.00841630075834075,1,0.473542538477653,0.830767627515185,0.731192069852914,0.885438794869689,0.429103470314824,0.0049303999840991,0.0101807663155588,0.581386348856676,0.158522016333451,6.37326579626672e-05,0.990843990470613,0.000460080733002766,0.785225063108022,0.00371498479190928,0.163472565084583,0.997371516146592,0.970902232231874
PTHR11753,0.548443545128,0.990207257709275,0.610700507669073,1,0.862336488486099,0.124194551775028,0.993935478614926,0.511018983331422,0.726735002990876,0.625732933125793,0.998679406703835,0.88483943494723,0.456414036919911,0.425790807765809,0.996895775679135,0.942917082478708,0.963660843178774,0.675037392922876,0.893223542271336,1.32366497600421e-06,1,0.986304026555725,0.974244051151313,1,1,0.890830301208853,1,0.86155004636168,0.800628573509918,6.48379229136328e-05,1,0.000139911297498058,1,0.0570772793132231,0.929364339667461,0.750190034712788,7.66560923002255e-10,0.0427128290066789,0.469563133195655,0.943700640905938,0.229028575794718,0.954559297334287,0.855285964505233,0.877593650302236,9.61140125866036e-07,5.60680125750166e-05,0.513708592635836,0.11199826245782,0.00197748462039483,0.992432649470947,0.988148545361624,0.41348015906073,0.906221825853293,0.920505421021489,0.876788031518135,0.31793409069915
PTHR11752,0.58780556681559,0.998696127604156,0.199754309187833,1,0.90250195788817,4.41129964913258e-05,0.982410358434356,0.855094668107501,0.988180615961452,0.994462407627378,0.998679406703835,0.938546236465966,0.41747564001585,0.00290284167096555,0.996895775679135,0.770049482087115,0.957352130617471,0.00163060751377685,0.938468144132781,0.632810153316714,1,0.986304026555725,0.982467278658498,1,1,0.500660520250648,1,0.843502698666464,0.429445825990325,0.934948976721148,0.825932931918567,0.0556148937315501,1,0.670111807620801,1,0.919937852265684,0.235168584090703,0.492079350199252,0.731628170430388,0.999091867811131,0.0716415278067071,0.816259254022776,0.953308919933427,0.459891881692325,0.863049807836077,7.53064848480848e-07,0.82052446453524,0.664279585520476,0.692929008139981,0.00410614864243357,0.17161708903056,0.985642864356061,0.916876240885634,0.779435387162096,0.997371516146592,0.92499041445266
PTHR24423,0.749146579906132,0.990207257709275,0.158030809396288,1,0.582741565366111,0.383738339697503,0.98919657412914,0.440232330169406,0.765915298052125,0.994462407627378,0.998679406703835,0.71213605342995,0.000202350989214285,0.542494066212676,0.996895775679135,0.763494771412724,0.95426305425568,0.177320664905662,0.867247553854554,3.35899388921821e-05,1,0.986304026555725,0.677853713625737,1,1,0.500660520250648,1,0.926576937259936,0.319676100136691,0.0232701142255375,1,0.0590375039087144,1,2.34948834105644e-07,1,0.785838255142131,0.0145348360072542,0.355771528159767,0.545706807260714,0.794659224120771,0.0124316488897126,0.876835819029226,0.889747045843511,0.796192835117391,0.735700672361502,0.223091957805686,0.893612792395194,0.000605280744953533,0.450841307031546,1,0.150096079415221,0.223524769296663,0.734765865566273,0.0430014865129298,0.740045240156028,0.768763889751768
PTHR11206,0.245316010711256,0.987159045752904,0.432595934766726,1,0.446323177494391,0.496712790056408,0.939285452035243,0.326525581822267,0.891790700829741,1,0.998679406703835,0.948170658143832,7.56659376045951e-05,0.0492874775798179,0.996895775679135,0.678709005812697,0.943510426376468,0.679379225160978,0.843726530035522,0.000169505518723608,1,0.986304026555725,1,1,1,0.131768236350462,0.995141627261161,0.86155004636168,0.0851608176798765,4.29979781050294e-20,1,0.0171137082406812,1,9.71999210860684e-06,1,0.189255368122003,8.95534410101424e-12,0.122070715109868,0.923106614374091,0.999091867811131,0.574974851332155,0.725540722196581,0.855285964505233,0.000361001694562389,2.51325216132202e-12,2.14362271592661e-08,0.830939359533329,0.0129382172211396,0.797945940633995,0.813234495283439,0.309198027338697,0.828285203265545,0.497420608493135,0.0889475191778189,0.980860855903865,0.731924538166627
PTHR23338,3.11367880355032e-05,0.995917180347111,0.00196964349006983,1,0.0879962473930598,0.0699637247018045,0.975867165224641,0.83388264537127,0.0261071416218222,0.969165022651015,0.998679406703835,0.806090532534628,2.59458942064944e-05,0.0493345758285475,0.996895775679135,0.759974899312732,0.915922423324368,0.0422798994356844,0.89354300596036,8.31887984028977e-10,1,0.986304026555725,0.974244051151313,1,1,0.998896792854227,0.065436017202988,0.926576937259936,0.573110402982954,0.108613104920812,1,0.0141456227301169,1,0.141419597864446,1,0.178156031375353,2.82837058482192e-11,0.879528659248292,0.0192228886545158,1,0.928210453441342,0.985099123110167,0.855285964505233,0.0984159338096927,0.0065312479682587,0.72932564379537,0.686829047522059,0.403553410503937,0.373040917915891,0.142693138413832,0.800667797074736,0.720098532431519,0.905876442424511,0.47811644564217,1,0.252182009467312
PTHR23339,0.0113710664155955,0.901951946711292,1.08787243106719e-06,1,0.467175164853128,0.536352783725408,0.98919657412914,0.236460891493398,0.199222629412387,0.998789273000715,0.998679406703835,0.969122015609891,0.153752270285019,0.131620808651195,0.996895775679135,0.278360358004203,0.980254229516619,0.811911972976521,4.86512799451617e-07,0.00058512547762905,1,0.972597222706494,0.740681401829222,1,1,0.598284103211293,1,0.69098580533726,0.0419721262399069,0.36382363455716,1,0.00143880701139282,1,0.000924357429873364,1,0.709242259725898,4.75928621204741e-11,0.801103908988012,0.70939009430628,0.724462965200882,0.353497700312573,0.157116405740735,0.907590077710748,0.972216906143284,0.266520124779947,1.33392290787915e-18,0.653303030075304,7.00493629049706e-10,0.568248978211692,0.000105245160539886,4.05458282121642e-08,0.488177198322934,0.00058901429684691,0.00248822851447115,0.935574789004348,0.526295188231874
PTHR10332,0.286788120517808,0.976011490996911,0.454790840648718,1,0.0015059883077229,0.0119544627743863,0.98919657412914,0.193308596950922,0.129281783289667,0.940421784207473,0.998679406703835,0.941584921399475,1.46979216146575e-16,0.700705780942451,0.996895775679135,0.995174863483335,0.830516777405844,0.0324056498047797,0.845890773331877,0.0858049620943318,1,0.986304026555725,0.996340003537317,1,1,0.0993883213756325,1,0.674272316286234,0.152823713565865,2.86439402439885e-10,1,0.0500996571438482,1,0.00112983782771027,1,0.138827992337503,1.1163471713403e-13,0.0109956913919387,0.0529647611205162,0.91891551793783,0.115204030581754,0.531553618153303,0.855285964505233,0.694876939380277,0.0168588923443307,2.83377933983733e-13,1,0.00760004580358354,2.93825952426341e-20,0.459958131238884,0.277790943205222,0.758824328850019,0.0681073743295932,0.28462926616927,0.997371516146592,0.969533711767844
PTHR32557,0.000753069344703368,0.944049508768103,1.67932987498613e-11,1,0.216726233047635,0.045471606783471,0.939285452035243,0.0961452471905305,0.000361934919895125,0.690258096713041,0.998679406703835,0.348764724006522,1.9079990847854e-26,0.705832176731402,0.996895775679135,0.666655684144322,0.805083126178352,0.48185718257348,0.845890773331877,0.2698446693419,1,0.986304026555725,0.996340003537317,1,1,0.203198439682886,1,0.725810273458314,0.0337071193463124,3.44054343988625e-22,0.825932931918567,0.00523162774169983,1,0.213667911828869,1,1,8.39573676487865e-10,2.22296045246934e-06,0.469563133195655,0.897451800413036,0.430371195381009,0.742592806267087,0.855285964505233,0.0176413188257207,3.76949624101675e-28,1.73247809254586e-06,0.884382883916025,2.81265604922734e-06,0.000474879386027658,0.000290135241593402,0.031325919601807,0.0786039244744437,0.00918290192539371,0.000373990618853373,0.997371516146592,0.960182822517227
PTHR32419,0.000251334887333987,0.735482564458604,0.000113507162853974,1,0.191367474977269,0.304797180788173,0.98919657412914,0.784139751099488,0.0138204558659351,0.886915313197968,0.998679406703835,0.53485300094617,0.175325188859171,0.976069467248061,1,0.980690639235653,0.957352130617471,0.463741001542053,0.931418303143024,0.861296454291181,1,0.986304026555725,0.974244051151313,0.885535613856613,1,0.233807631190035,0.02442740000457,1,0.315768485719137,0.281661453304117,1,0.000333169611779972,1,1.04468766160323e-08,1,0.949453655430147,2.96239861133606e-12,0.697002135230566,0.814505288122141,0.652755481038605,0.484480207860707,0.0728546701011628,0.897972496169829,0.665704592159276,0.00172146468852283,0.0138177083423966,0.80054740632129,8.41396645594832e-05,0.0346282169889441,0.168030558859092,0.635723746532666,0.241217885337544,0.769174160514705,0.920505421021489,0.997371516146592,0.448645236901823
PTHR14145,0.767916635429311,0.990207257709275,0.0131569204689662,1,0.374558049682318,0.0990981800253466,0.982410358434356,0.852572868397232,0.314061746796504,0.969165022651015,0.998679406703835,0.974972698970101,0.000238584286932358,0.0305115726280782,0.996895775679135,0.988642419335346,0.963660843178774,0.111776186317889,0.684020777695549,4.22149634220175e-12,1,0.986304026555725,0.974244051151313,1,1,0.955107520794971,1,0.982880693552528,0.574007087951466,9.44114897802807e-16,1,1.35650332149933e-05,1,0.749205240586577,1,0.851028722340789,4.49353344427644e-13,0.216633374417459,0.880415251757691,0.964789480514903,0.229551903102676,0.845668784563051,0.855285964505233,0.273220086362032,2.25044538928781e-11,1.22447149886597e-13,0.243244875892225,0.514290512529976,4.38137965875041e-10,0.888270775732309,0.0400646233300015,0.58571361246299,0.412937928429893,0.533037533528196,0.784711122786414,0.781392923679056
PTHR18968,1.17455536189778e-08,0.889299819357757,2.04963813632448e-40,1,0.00925868344062371,0.53768812518426,0.98919657412914,0.234973539950365,0.0555892930997511,0.819804030009987,0.998679406703835,0.969122015609891,2.05785238370268e-42,0.000266749201334423,0.996895775679135,0.96092442680334,0.892013741458361,0.117995225724569,0.867247553854554,0.124095826478021,1,0.972597222706494,0.974244051151313,1,1,0.0479140660630278,1,0.965436459969649,0.510200641265376,1.58582885037092e-10,1,0.208477101830472,1,0.000212594806209226,1,0.000175979230234739,0.00348470429455114,0.0075094730014733,0.927001027130315,0.578224736865605,0.979863344701459,0.817377285304635,0.897469869749463,1.53848251125076e-05,4.05907861280753e-18,7.81463867406514e-26,0.813534687919591,0.216865006411392,0.23882208437494,0.00730264428151727,0.000185223966706729,0.812160464674165,0.754977830486333,0.190594047043451,0.975687858967025,0.930313679384497
PTHR20922,0.0216407907715336,0.976011490996911,0.00670252109533378,1,0.179354789534106,0.288326018689407,0.939285452035243,0.351694435895966,0.152905713432239,0.969165022651015,0.998679406703835,0.342621798257799,0.128237694428524,0.909300807247474,0.996895775679135,0.90070106102784,0.897636634393405,0.177320664905662,0.867247553854554,0.000147358003030429,1,0.986304026555725,0.974244051151313,1,1,0.10518086635161,1,0.926576937259936,0.574007087951466,6.02876550362014e-07,1,0.000694024169250805,0.740354847690943,1.99868498121882e-07,1,0.311693275957949,9.05956138498605e-09,0.0191309073459087,0.965434793811531,0.999091867811131,0.268412357054929,0.428294936953609,0.855285964505233,0.00259827476185901,0.235322422870278,1.22088169624603e-09,0.929370761443908,1.5384326688367e-05,0.000936320838005233,0.601326970613185,0.0972476830106141,0.642349236701921,0.783112893530376,0.718644794335436,0.997371516146592,0.77873170658333
